open,high,low,close,volume,vwap,timestamp,transactions,otc
88.5033,88.5368,88.5033,88.5117,5592.496,88.5228,2023-09-06 16:11:00,76,
88.5201,88.5201,88.4824,88.495,4169.256,88.4945,2023-09-06 16:12:00,98,
88.5033,88.5786,88.5033,88.5772,9060.896,88.5601,2023-09-06 16:13:00,153,
88.587,88.587,88.5284,88.5284,4538.82,88.5646,2023-09-06 16:14:00,73,
88.541,88.5535,88.5201,88.5368,4879.68,88.5395,2023-09-06 16:15:00,65,
88.5033,88.5283,88.5033,88.5117,6845.904,88.5151,2023-09-06 16:16:00,97,
88.52,88.5502,88.5117,88.5368,5725.252,88.5327,2023-09-06 16:17:00,71,
88.5284,88.5284,88.5201,88.5284,4689.516,88.5225,2023-09-06 16:18:00,52,
88.5493,88.5535,88.5201,88.5368,2907.476,88.5353,2023-09-06 16:19:00,62,
88.5284,88.5535,88.5284,88.5284,2060.708,88.543,2023-09-06 16:20:00,38,
88.5523,88.5523,88.5033,88.5074,2606.084,88.5214,2023-09-06 16:21:00,52,
88.5033,88.5117,88.4783,88.5033,5031.572,88.498,2023-09-06 16:22:00,83,
88.495,88.5117,88.4375,88.4519,11981.528,88.482,2023-09-06 16:23:00,146,
88.4532,88.4866,88.4532,88.4866,2142.036,88.466,2023-09-06 16:24:00,52,
88.4783,88.4824,88.4448,88.4448,2358.512,88.4666,2023-09-06 16:25:00,61,
88.4448,88.4949,88.4448,88.4741,2653.924,88.4657,2023-09-06 16:26:00,58,
88.4615,88.5221,88.4532,88.5221,4055.636,88.4883,2023-09-06 16:27:00,101,
88.5033,88.5075,88.4783,88.4783,4368.988,88.4899,2023-09-06 16:28:00,86,
88.4615,88.4615,88.3821,88.3946,4483.804,88.4064,2023-09-06 16:29:00,105,
88.3445,88.3779,88.3445,88.3696,7953.4,88.3541,2023-09-06 16:30:00,125,
88.3588,88.3779,88.3588,88.3779,4194.372,88.3704,2023-09-06 16:31:00,77,
88.3737,88.3737,88.3278,88.3696,4659.616,88.3586,2023-09-06 16:32:00,88,
88.3528,88.3779,88.3378,88.3779,5791.032,88.3659,2023-09-06 16:33:00,108,
88.3779,88.3946,88.3696,88.3863,3143.088,88.3856,2023-09-06 16:34:00,58,
88.3863,88.3946,88.3612,88.3612,2079.844,88.3786,2023-09-06 16:35:00,63,
88.3445,88.3612,88.3278,88.3612,5555.42,88.3419,2023-09-06 16:36:00,102,
88.3278,88.3612,88.3194,88.3612,2656.316,88.34,2023-09-06 16:37:00,63,
88.3696,88.3779,88.3696,88.3779,1644.5,88.3736,2023-09-06 16:38:00,45,
88.3863,88.3863,88.2943,88.3613,38820.964,88.3203,2023-09-06 16:39:00,489,
88.3612,88.3779,88.3612,88.3737,6036.212,88.3689,2023-09-06 16:40:00,124,
88.3737,88.3988,88.3696,88.3696,7154.472,88.3856,2023-09-06 16:41:00,137,
88.3821,88.3946,88.3612,88.3612,2700.568,88.374,2023-09-06 16:42:00,72,
88.3528,88.3696,88.3194,88.3236,15258.568,88.3383,2023-09-06 16:43:00,236,
88.311,88.311,88.2609,88.2901,3820.024,88.2825,2023-09-06 16:44:00,75,
88.3027,88.3361,88.2779,88.311,6517.004,88.3243,2023-09-06 16:45:00,109,
88.2943,88.2943,88.2943,88.2943,1619.384,88.2952,2023-09-06 16:46:00,61,
88.2943,88.2985,88.2776,88.2776,1820.312,88.2843,2023-09-06 16:47:00,59,
88.288,88.2901,88.2609,88.2776,2305.888,88.2751,2023-09-06 16:48:00,54,
88.286,88.2943,88.2609,88.286,2895.516,88.2883,2023-09-06 16:49:00,68,
88.286,88.286,88.2525,88.286,2839.304,88.2718,2023-09-06 16:50:00,100,
88.2692,88.2692,88.2358,88.2358,5679.804,88.2498,2023-09-06 16:51:00,70,
88.2274,88.2274,88.1773,88.2191,5444.192,88.2119,2023-09-06 16:52:00,106,
88.2358,88.2525,88.2274,88.2525,5494.424,88.2414,2023-09-06 16:53:00,108,
88.2441,88.2441,88.194,88.194,3419.364,88.2167,2023-09-06 16:54:00,78,
88.1856,88.1856,88.1605,88.1605,3428.932,88.1726,2023-09-06 16:55:00,89,
88.1522,88.1856,88.1522,88.1856,5415.488,88.1635,2023-09-06 16:56:00,78,
88.1809,88.1809,88.1522,88.1642,5841.264,88.1718,2023-09-06 16:57:00,71,
88.1529,88.1647,88.1438,88.1438,2753.192,88.1563,2023-09-06 16:58:00,57,
88.1271,88.1355,88.102,88.1355,10354.968,88.1289,2023-09-06 16:59:00,131,
88.1187,88.1187,88.102,88.1104,4379.752,88.109,2023-09-06 17:00:00,64,
88.0936,88.102,88.0769,88.077,4400.084,88.0885,2023-09-06 17:01:00,70,
88.0853,88.1187,88.0769,88.1187,9019.036,88.0873,2023-09-06 17:02:00,162,
88.1257,88.1773,88.1202,88.1605,3064.152,88.1569,2023-09-06 17:03:00,67,
88.2108,88.2108,88.1814,88.1814,3390.66,88.1909,2023-09-06 17:04:00,81,
88.1856,88.1856,88.1355,88.1689,2805.816,88.1618,2023-09-06 17:05:00,66,
88.1773,88.2358,88.1773,88.2358,4677.556,88.206,2023-09-06 17:06:00,71,
88.2274,88.2274,88.1773,88.2065,4236.232,88.201,2023-09-06 17:07:00,66,
88.2065,88.2149,88.2065,88.2149,1460.316,88.2068,2023-09-06 17:08:00,45,
88.2274,88.2274,88.2023,88.2023,2417.116,88.2182,2023-09-06 17:09:00,60,
88.2149,88.2337,88.2149,88.2207,2478.112,88.2253,2023-09-06 17:10:00,26,
88.2285,88.2692,88.2274,88.2692,5643.924,88.2431,2023-09-06 17:11:00,107,
88.2525,88.2818,88.2525,88.2818,1419.652,88.2621,2023-09-06 17:12:00,39,
88.2776,88.2985,88.2692,88.2985,2207.816,88.2818,2023-09-06 17:13:00,64,
88.311,88.3361,88.2943,88.3305,1956.656,88.3211,2023-09-06 17:14:00,41,
88.3194,88.403,88.311,88.3946,25806.092,88.3364,2023-09-06 17:15:00,280,
88.3779,88.403,88.3696,88.3779,5874.752,88.3653,2023-09-06 17:16:00,85,
88.3863,88.5117,88.3779,88.4532,36875.072,88.4507,2023-09-06 17:17:00,310,
88.4615,88.4615,88.4574,88.4574,873.08,88.4587,2023-09-06 17:18:00,25,
88.4615,88.4866,88.4365,88.4532,6446.44,88.4632,2023-09-06 17:19:00,105,
88.4448,88.4532,88.4114,88.4239,7947.42,88.4303,2023-09-06 17:20:00,51,
88.4114,88.4197,88.397,88.397,3528.2,88.4097,2023-09-06 17:21:00,73,
88.4114,88.4327,88.3865,88.4223,2667.08,88.4126,2023-09-06 17:22:00,48,
88.4337,88.4365,88.4197,88.4365,1875.328,88.4258,2023-09-06 17:23:00,31,
88.4323,88.495,88.4197,88.495,9263.02,88.4692,2023-09-06 17:24:00,106,
88.5201,88.5284,88.4365,88.4365,14179.776,88.5165,2023-09-06 17:25:00,136,
88.4281,88.4433,88.4114,88.4433,2882.36,88.439,2023-09-06 17:26:00,52,
88.4615,88.4615,88.4615,88.4615,883.844,88.4579,2023-09-06 17:27:00,31,
88.4532,88.4699,88.4532,88.4699,4125.004,88.4612,2023-09-06 17:28:00,82,
88.4782,88.4782,88.4532,88.4532,2957.708,88.4653,2023-09-06 17:29:00,43,
88.4448,88.495,88.4323,88.495,4090.32,88.4634,2023-09-06 17:30:00,93,
88.5284,88.5368,88.5117,88.5326,1914.796,88.5252,2023-09-06 17:31:00,46,
88.5117,88.5117,88.4866,88.4866,1967.42,88.4974,2023-09-06 17:32:00,41,
88.4783,88.4783,88.4448,88.4741,2671.864,88.4625,2023-09-06 17:33:00,60,
88.4532,88.4866,88.4532,88.4866,2217.384,88.4721,2023-09-06 17:34:00,34,
88.4866,88.5033,88.4866,88.4992,1289.288,88.4956,2023-09-06 17:35:00,30,
88.4892,88.5619,88.4892,88.5619,2401.568,88.5298,2023-09-06 17:36:00,65,
88.5452,88.5452,88.5284,88.5326,3138.304,88.5339,2023-09-06 17:37:00,52,
88.5201,88.5368,88.5201,88.5368,1910.012,88.5281,2023-09-06 17:38:00,45,
88.5452,88.5619,88.541,88.5619,2564.224,88.5472,2023-09-06 17:39:00,64,
88.5452,88.5493,88.5201,88.5201,5509.972,88.5293,2023-09-06 17:40:00,67,
88.5201,88.5619,88.5117,88.5619,3131.128,88.5291,2023-09-06 17:41:00,71,
88.5535,88.5702,88.537,88.5452,2763.956,88.5553,2023-09-06 17:42:00,58,
88.5452,88.6204,88.5368,88.6037,4213.508,88.573,2023-09-06 17:43:00,82,
88.612,88.6873,88.612,88.6873,8885.084,88.641,2023-09-06 17:44:00,140,
88.6873,88.7542,88.6873,88.7375,5707.312,88.7106,2023-09-06 17:45:00,110,
88.7709,88.7709,88.7375,88.7458,1735.396,88.7523,2023-09-06 17:46:00,40,
88.7542,88.8211,88.7542,88.8211,4340.284,88.7812,2023-09-06 17:47:00,82,
88.8127,88.8629,88.8127,88.8462,4981.34,88.8421,2023-09-06 17:48:00,96,
88.8378,88.8712,88.8378,88.8712,3041.428,88.8484,2023-09-06 17:49:00,53,
88.9047,88.9047,88.8545,88.8545,3261.492,88.8567,2023-09-06 17:50:00,75,
88.8629,88.9047,88.8629,88.888,3747.068,88.8839,2023-09-06 17:51:00,86,
88.9047,88.9214,88.8796,88.8796,6583.98,88.899,2023-09-06 17:52:00,115,
88.8712,88.888,88.8661,88.888,2339.376,88.8776,2023-09-06 17:53:00,51,
88.888,88.9465,88.888,88.9381,2455.388,88.9176,2023-09-06 17:54:00,49,
88.9381,88.9548,88.9214,88.9214,3446.872,88.9305,2023-09-06 17:55:00,57,
88.9381,88.9883,88.9381,88.9883,7190.352,88.9636,2023-09-06 17:56:00,123,
88.9716,89.0217,88.9465,89.0134,13883.168,88.9849,2023-09-06 17:57:00,227,
89.0301,89.0552,88.9883,89.005,9640.956,89.0228,2023-09-06 17:58:00,140,
89.0134,89.0134,88.9423,88.9423,8596.848,88.976,2023-09-06 17:59:00,91,
88.9298,88.9799,88.9214,88.9799,5011.24,88.9612,2023-09-06 18:00:00,82,
88.9883,89.0176,88.9716,89.0176,5195.424,88.9946,2023-09-06 18:01:00,95,
89.0217,89.0217,88.9465,88.9465,2918.24,88.9849,2023-09-06 18:02:00,82,
88.9256,88.9799,88.9214,88.9548,4470.648,88.9474,2023-09-06 18:03:00,103,
88.9465,88.9716,88.9465,88.9632,2193.464,88.9585,2023-09-06 18:04:00,63,
88.9507,88.9548,88.9214,88.9381,2216.188,88.9434,2023-09-06 18:05:00,47,
88.9632,88.9841,88.9448,88.9465,2408.744,88.9584,2023-09-06 18:06:00,75,
88.9381,88.9465,88.913,88.9214,3462.42,88.9293,2023-09-06 18:07:00,57,
88.9214,88.9381,88.9214,88.9298,2500.836,88.9315,2023-09-06 18:08:00,67,
88.9381,88.9381,88.9214,88.9239,586.04,88.9273,2023-09-06 18:09:00,17,
88.9381,88.9465,88.8796,88.8796,4606.992,88.9278,2023-09-06 18:10:00,87,
88.8462,88.8545,88.8462,88.8462,2108.548,88.8845,2023-09-06 18:11:00,50,
88.8294,88.8378,88.8127,88.8294,2431.468,88.8326,2023-09-06 18:12:00,70,
88.8294,88.8294,88.8211,88.8211,1500.98,88.8311,2023-09-06 18:13:00,34,
88.8294,88.8545,88.8294,88.8545,3455.244,88.8435,2023-09-06 18:14:00,81,
88.8587,88.8712,88.8378,88.8545,3300.96,88.8577,2023-09-06 18:15:00,68,
88.8629,88.8712,88.8043,88.8629,5358.08,88.8349,2023-09-06 18:16:00,116,
88.8545,88.8545,88.8462,88.8462,1063.244,88.8488,2023-09-06 18:17:00,36,
88.8398,88.8545,88.8294,88.8378,3168.204,88.8404,2023-09-06 18:18:00,72,
88.8503,88.9967,88.8462,88.9298,63321.024,88.9555,2023-09-06 18:19:00,568,
88.9214,88.9716,88.913,88.9548,2742.428,88.9386,2023-09-06 18:20:00,63,
88.9548,89.005,88.9548,88.9967,2899.104,88.9812,2023-09-06 18:21:00,63,
88.9883,89.005,88.9827,89.005,3045.016,88.9752,2023-09-06 18:22:00,58,
89.005,89.0301,88.9925,89.0217,3394.248,89.0041,2023-09-06 18:23:00,52,
88.9829,89.0301,88.9829,89.0134,3729.128,89.0042,2023-09-06 18:24:00,83,
89.0217,89.0385,89.0134,89.0134,1639.716,89.0196,2023-09-06 18:25:00,38,
89.0301,89.0468,89.005,89.005,3431.324,89.0272,2023-09-06 18:26:00,77,
89.0092,89.0385,89.0092,89.0385,4263.74,89.0226,2023-09-06 18:27:00,90,
89.0385,89.0552,89.0301,89.0552,1115.868,89.0433,2023-09-06 18:28:00,49,
89.0552,89.0635,89.0217,89.0217,4911.972,89.0372,2023-09-06 18:29:00,93,
89.005,89.0217,88.9758,88.9758,4544.8,89.0011,2023-09-06 18:30:00,83,
88.9799,88.9967,88.9632,88.9799,10332.244,88.9856,2023-09-06 18:31:00,135,
88.9674,88.9883,88.9382,88.9799,10893.168,88.969,2023-09-06 18:32:00,119,
89.005,89.0217,88.9632,88.9632,3787.732,88.9998,2023-09-06 18:33:00,71,
88.9381,88.9381,88.8796,88.9298,3859.492,88.9101,2023-09-06 18:34:00,77,
88.9214,88.9465,88.9214,88.9465,2521.168,88.9333,2023-09-06 18:35:00,48,
88.9214,88.9465,88.9214,88.9214,965.172,88.9326,2023-09-06 18:36:00,20,
88.9214,88.9423,88.913,88.9381,3914.508,88.9313,2023-09-06 18:37:00,81,
88.9381,88.9632,88.913,88.9548,7136.532,88.9392,2023-09-06 18:38:00,127,
88.9674,88.9841,88.9674,88.9841,1717.456,88.9773,2023-09-06 18:39:00,48,
88.9967,88.9967,88.9799,88.9967,3238.768,88.9893,2023-09-06 18:40:00,96,
88.9716,89.005,88.9716,88.9883,2365.688,88.9885,2023-09-06 18:41:00,61,
88.9883,89.005,88.9883,89.005,2198.248,88.9795,2023-09-06 18:42:00,41,
88.9799,88.9883,88.9758,88.9758,1515.332,88.9791,2023-09-06 18:43:00,45,
88.9799,88.9967,88.9465,88.9967,5724.056,88.9685,2023-09-06 18:44:00,125,
89.0217,89.0217,88.9883,88.9883,2182.7,89.0098,2023-09-06 18:45:00,40,
88.9967,88.9967,88.9799,88.9799,2713.724,88.9869,2023-09-06 18:46:00,68,
88.9716,88.9967,88.9465,88.9799,3403.816,88.9648,2023-09-06 18:47:00,82,
88.9967,89.005,88.9967,88.9967,2534.324,88.9987,2023-09-06 18:48:00,58,
88.9967,89.0008,88.9799,88.9925,2822.56,88.991,2023-09-06 18:49:00,65,
88.9799,88.9925,88.9716,88.9883,2003.3,88.9844,2023-09-06 18:50:00,51,
88.9799,89.0134,88.9799,88.9883,3908.528,88.9949,2023-09-06 18:51:00,108,
88.9925,89.0217,88.9925,89.0217,1459.12,89.0075,2023-09-06 18:52:00,39,
89.0134,89.0426,89.0134,89.0426,3433.716,89.03,2023-09-06 18:53:00,101,
89.0385,89.0552,89.0217,89.0552,5919.004,89.0264,2023-09-06 18:54:00,55,
89.0635,89.097,89.0217,89.0301,5080.608,89.0537,2023-09-06 18:55:00,122,
89.005,89.0217,88.9799,88.9925,3595.176,88.9957,2023-09-06 18:56:00,58,
88.9883,89.0301,88.9716,89.0176,4562.74,88.9975,2023-09-06 18:57:00,84,
89.0301,89.0385,89.0217,89.0385,2371.668,89.0314,2023-09-06 18:58:00,64,
89.0301,89.0635,89.0301,89.0552,3330.86,89.0398,2023-09-06 18:59:00,87,
89.0468,89.0472,89.0089,89.0089,6662.916,89.0232,2023-09-06 19:00:00,95,
89.005,89.005,88.9632,88.9632,8331.336,88.9908,2023-09-06 19:01:00,122,
88.9632,88.9716,88.9381,88.9381,2918.24,88.9526,2023-09-06 19:02:00,74,
88.9381,88.9381,88.9005,88.913,3588,88.9187,2023-09-06 19:03:00,87,
88.8963,88.8963,88.8545,88.8587,2932.592,88.8705,2023-09-06 19:04:00,62,
88.8545,88.8545,88.8043,88.8043,2924.22,88.8363,2023-09-06 19:05:00,63,
88.796,88.8127,88.796,88.8043,2645.552,88.807,2023-09-06 19:06:00,77,
88.8043,88.8043,88.7625,88.7625,4030.52,88.7818,2023-09-06 19:07:00,93,
88.7542,88.7542,88.7291,88.7291,3461.224,88.753,2023-09-06 19:08:00,95,
88.7375,88.7625,88.7291,88.7625,5450.172,88.7415,2023-09-06 19:09:00,101,
88.7375,88.796,88.7375,88.796,4030.52,88.7611,2023-09-06 19:10:00,121,
88.8211,88.8485,88.8211,88.8462,4108.26,88.8361,2023-09-06 19:11:00,107,
88.8462,88.9214,88.8462,88.9214,8534.656,88.8963,2023-09-06 19:12:00,164,
88.9005,88.9716,88.9005,88.9465,18517.668,88.9405,2023-09-06 19:13:00,286,
88.959,88.9799,88.9465,88.9716,25290.616,88.9624,2023-09-06 19:14:00,206,
88.9758,88.9799,88.9657,88.9716,4294.836,88.9754,2023-09-06 19:15:00,96,
88.9632,88.9883,88.9548,88.9883,8796.58,88.961,2023-09-06 19:16:00,130,
88.9967,89.0426,88.9967,89.0426,3853.512,89.0179,2023-09-06 19:17:00,99,
89.0385,89.0385,88.9883,89.0134,6568.432,88.9884,2023-09-06 19:18:00,132,
89.0134,89.0301,89.0134,89.0301,4561.544,89.0185,2023-09-06 19:19:00,107,
89.0385,89.0803,89.0385,89.0385,2978.04,89.0541,2023-09-06 19:20:00,84,
89.0385,89.0468,89.0301,89.0468,2832.128,89.0397,2023-09-06 19:21:00,86,
89.0343,89.097,89.0343,89.097,6226.376,89.0684,2023-09-06 19:22:00,137,
89.0928,89.1054,89.0803,89.0854,4431.18,89.0946,2023-09-06 19:23:00,116,
89.1054,89.1054,89.0803,89.0886,4884.464,89.0934,2023-09-06 19:24:00,120,
89.0886,89.1012,89.0635,89.0719,4966.988,89.0832,2023-09-06 19:25:00,119,
89.0803,89.0886,89.0301,89.0385,5164.328,89.0623,2023-09-06 19:26:00,134,
89.0301,89.0301,88.9799,89.0301,10277.228,89.0045,2023-09-06 19:27:00,187,
89.0468,89.0803,89.0301,89.0468,8666.216,89.0553,2023-09-06 19:28:00,133,
89.0719,89.0719,89.0385,89.0719,5409.508,89.0592,2023-09-06 19:29:00,131,
89.0635,89.0816,89.0552,89.0719,9961.484,89.0646,2023-09-06 19:30:00,136,
89.0719,89.0886,89.0635,89.0719,5673.824,89.075,2023-09-06 19:31:00,121,
89.0886,89.1054,89.0426,89.0719,11517.48,89.0793,2023-09-06 19:32:00,211,
89.0719,89.0886,89.0385,89.0719,10253.308,89.0752,2023-09-06 19:33:00,157,
89.0803,89.1388,89.0719,89.1388,13034.008,89.0868,2023-09-06 19:34:00,180,
89.1221,89.1806,89.1221,89.1806,4989.712,89.1587,2023-09-06 19:35:00,128,
89.1639,89.1722,89.1513,89.1513,6636.604,89.1603,2023-09-06 19:36:00,136,
89.1513,89.1806,89.1513,89.1722,6054.152,89.1657,2023-09-06 19:37:00,130,
89.1806,89.1973,89.1722,89.189,7046.832,89.1827,2023-09-06 19:38:00,161,
89.1806,89.1806,89.1555,89.1555,4451.512,89.1623,2023-09-06 19:39:00,105,
89.1555,89.2057,89.1555,89.1639,11466.052,89.1749,2023-09-06 19:40:00,219,
89.1722,89.189,89.1346,89.1388,11995.88,89.1596,2023-09-06 19:41:00,218,
89.1472,89.1806,89.1472,89.1597,5794.62,89.167,2023-09-06 19:42:00,118,
89.1555,89.1722,89.1472,89.1639,11243.596,89.1588,2023-09-06 19:43:00,197,
89.1722,89.1806,89.1388,89.1806,7431.944,89.1651,2023-09-06 19:44:00,178,
89.189,89.189,89.1639,89.1848,9032.192,89.1786,2023-09-06 19:45:00,164,
89.1806,89.1806,89.1054,89.1304,14711.996,89.1484,2023-09-06 19:46:00,225,
89.1221,89.1472,89.1054,89.1221,9800.024,89.1253,2023-09-06 19:47:00,179,
89.1221,89.1472,89.1054,89.1221,13571.012,89.1244,2023-09-06 19:48:00,199,
89.1221,89.1221,89.0719,89.0886,14212.068,89.0959,2023-09-06 19:49:00,254,
89.0886,89.1137,88.9548,88.9548,21818.628,89.0152,2023-09-06 19:50:00,361,
88.9548,88.9716,88.8712,88.8712,26505.752,88.9496,2023-09-06 19:51:00,425,
88.8629,88.9632,88.8545,88.9632,23628.176,88.921,2023-09-06 19:52:00,342,
88.9548,88.9548,88.913,88.9256,27115.712,88.9645,2023-09-06 19:53:00,350,
88.9214,88.9465,88.8921,88.9089,20540.104,88.9112,2023-09-06 19:54:00,343,
88.9047,88.913,88.8503,88.888,44578.508,88.8885,2023-09-06 19:55:00,637,
88.8838,88.9465,88.8712,88.9465,57459.428,88.9139,2023-09-06 19:56:00,669,
88.9548,89.0176,88.9548,89.0092,47604.388,88.9953,2023-09-06 19:57:00,666,
89.0134,89.0385,89.0092,89.0301,48856.6,89.0243,2023-09-06 19:58:00,651,
89.0301,89.0468,88.9465,88.9548,141471.252,88.9936,2023-09-06 19:59:00,1175,
89.0351,89.0351,89.0351,89.0351,2990,89.0351,2023-09-06 20:00:00,1,
88.9381,88.9381,88.9381,88.9381,28898.948,88.9381,2023-09-06 20:03:00,41,
88.9381,88.9381,88.9381,88.9381,511.888,88.9381,2023-09-06 20:36:00,2,
88.796,88.796,88.796,88.796,299,88.8123,2023-09-06 23:02:00,9,
88.8127,88.8127,88.8127,88.8127,197.34,88.8137,2023-09-07 09:16:00,4,
88.9632,88.9632,88.9632,88.9632,125.58,88.9632,2023-09-07 11:10:00,1,
88.4532,88.4532,88.3863,88.3863,676.936,88.4978,2023-09-07 12:31:00,8,
88.3863,88.3863,88.3863,88.3863,287.04,88.4111,2023-09-07 12:32:00,8,
88.3863,88.3863,88.3779,88.3779,783.38,88.3831,2023-09-07 12:33:00,15,
88.6037,88.6037,88.6037,88.6037,497.536,88.6178,2023-09-07 12:38:00,7,
88.6037,88.6037,88.6037,88.6037,381.524,88.6026,2023-09-07 12:41:00,11,
88.6037,88.6037,88.6037,88.6037,127.972,88.6016,2023-09-07 12:44:00,2,
88.2274,88.2441,88.2274,88.2274,1669.616,88.2533,2023-09-07 12:54:00,23,
88.9047,88.9465,88.9047,88.9465,1460.316,88.8844,2023-09-07 13:29:00,24,
88.7793,88.9298,88.7542,88.8671,88246.86,88.7844,2023-09-07 13:30:00,304,
88.8712,89.0385,88.859,88.9925,5256.42,88.9493,2023-09-07 13:31:00,116,
88.9548,88.9548,88.8754,88.9215,3467.204,88.9358,2023-09-07 13:32:00,88,
89.0468,89.0928,89.0134,89.0134,3537.768,89.06,2023-09-07 13:33:00,114,
88.9883,89.1388,88.9548,89.1054,3045.016,89.0558,2023-09-07 13:34:00,100,
89.1472,89.2391,89.1054,89.1806,5380.804,89.1927,2023-09-07 13:35:00,143,
89.1388,89.2892,89.1054,89.2559,4927.52,89.2165,2023-09-07 13:36:00,101,
89.0552,89.1304,88.9465,88.9967,6660.524,88.9978,2023-09-07 13:37:00,107,
89.0301,89.0343,88.9883,89.0343,2278.38,89.0245,2023-09-07 13:38:00,73,
89.0585,89.0939,89.0301,89.0939,2299.908,89.0618,2023-09-07 13:39:00,79,
89.097,89.1639,88.9381,88.9548,5924.984,89.0303,2023-09-07 13:40:00,143,
89.0176,89.1137,89.0176,89.0719,3759.028,89.0786,2023-09-07 13:41:00,72,
89.0134,89.0635,89.0134,89.0217,1840.644,89.0376,2023-09-07 13:42:00,68,
89.005,89.0301,88.9883,89.0301,1852.604,89.0087,2023-09-07 13:43:00,73,
89.0677,89.0677,89.0301,89.0468,2244.892,89.0371,2023-09-07 13:44:00,58,
89.005,89.0385,88.9444,88.9444,4992.104,88.9997,2023-09-07 13:45:00,104,
88.9465,89.0217,88.8629,88.8629,6052.956,88.9494,2023-09-07 13:46:00,118,
88.8211,88.9298,88.8043,88.9298,3702.816,88.8522,2023-09-07 13:47:00,130,
88.9465,88.9465,88.8545,88.8754,2357.316,88.9078,2023-09-07 13:48:00,84,
88.796,88.8211,88.7793,88.796,4681.144,88.7957,2023-09-07 13:49:00,140,
88.7793,88.7793,88.7124,88.7712,3495.908,88.7614,2023-09-07 13:50:00,103,
88.8043,88.8294,88.7876,88.8294,6142.656,88.8118,2023-09-07 13:51:00,134,
88.842,88.8796,88.773,88.773,8724.82,88.8376,2023-09-07 13:52:00,146,
88.796,88.8127,88.7207,88.7793,4761.276,88.7648,2023-09-07 13:53:00,112,
88.7793,88.8127,88.7458,88.7793,14820.832,88.7734,2023-09-07 13:54:00,233,
88.7625,88.796,88.7458,88.7709,4018.56,88.7529,2023-09-07 13:55:00,100,
88.7542,88.7709,88.7207,88.75,3744.676,88.7485,2023-09-07 13:56:00,86,
88.75,88.7542,88.7124,88.7291,5945.316,88.7321,2023-09-07 13:57:00,139,
88.7458,88.7888,88.7375,88.7709,10155.236,88.7656,2023-09-07 13:58:00,189,
88.7542,88.7791,88.6957,88.704,8651.864,88.7474,2023-09-07 13:59:00,143,
88.6957,88.6957,88.6413,88.6915,6868.628,88.6712,2023-09-07 14:00:00,167,
88.6789,88.681,88.6497,88.6789,6227.572,88.6735,2023-09-07 14:01:00,176,
88.6831,88.6831,88.5201,88.5452,11041.472,88.5885,2023-09-07 14:02:00,217,
88.5284,88.5577,88.4615,88.4615,6640.192,88.525,2023-09-07 14:03:00,171,
88.4532,88.4992,88.4365,88.4992,2494.856,88.4728,2023-09-07 14:04:00,78,
88.4866,88.495,88.4365,88.4574,2746.016,88.4664,2023-09-07 14:05:00,100,
88.4457,88.4866,88.3696,88.4532,25827.62,88.4068,2023-09-07 14:06:00,249,
88.4532,88.5159,88.4532,88.5054,14860.3,88.4794,2023-09-07 14:07:00,222,
88.495,88.5284,88.4699,88.5064,13805.428,88.5019,2023-09-07 14:08:00,236,
88.5201,88.5284,88.449,88.449,5216.952,88.4849,2023-09-07 14:09:00,107,
88.449,88.449,88.3513,88.3696,10815.428,88.4011,2023-09-07 14:10:00,229,
88.3612,88.3612,88.2441,88.2441,4689.516,88.3024,2023-09-07 14:11:00,138,
88.2441,88.2776,88.1862,88.2358,6019.468,88.2425,2023-09-07 14:12:00,158,
88.2483,88.2483,88.2274,88.2441,6533.748,88.2336,2023-09-07 14:13:00,128,
88.2274,88.2776,88.2107,88.2107,4878.484,88.2359,2023-09-07 14:14:00,135,
88.194,88.2107,88.1355,88.1982,3909.724,88.1709,2023-09-07 14:15:00,119,
88.1773,88.2609,88.1773,88.2344,3983.876,88.2173,2023-09-07 14:16:00,106,
88.2274,88.2274,88.1187,88.1187,6804.044,88.1795,2023-09-07 14:17:00,156,
88.1271,88.1438,88.0853,88.1104,3712.384,88.121,2023-09-07 14:18:00,98,
88.1313,88.1313,88.0853,88.0853,3699.228,88.0951,2023-09-07 14:19:00,107,
88.0853,88.0978,88.01,88.0435,5621.2,88.0636,2023-09-07 14:20:00,136,
88.0153,88.0184,87.9599,87.9724,2634.788,88.0055,2023-09-07 14:21:00,91,
87.9599,87.9599,87.9013,87.9264,6190.496,87.9368,2023-09-07 14:22:00,132,
87.9222,87.9599,87.9222,87.939,3995.836,87.9433,2023-09-07 14:23:00,115,
87.893,87.893,87.8486,87.8595,6802.848,87.8654,2023-09-07 14:24:00,148,
87.8428,87.8428,87.76,87.8205,10063.144,87.7997,2023-09-07 14:25:00,271,
87.8428,87.9264,87.7676,87.9264,37213.54,87.8754,2023-09-07 14:26:00,449,
87.9348,88.0184,87.9097,88.0184,14003.964,87.949,2023-09-07 14:27:00,190,
88.0059,88.0518,87.9933,88.0226,10630.048,88.0181,2023-09-07 14:28:00,150,
88.0226,88.0351,88.0017,88.0351,4974.164,88.0126,2023-09-07 14:29:00,109,
88.0351,88.0602,88.0268,88.0578,8770.268,88.0435,2023-09-07 14:30:00,139,
88.0518,88.0686,88.0017,88.0059,10002.148,88.0345,2023-09-07 14:31:00,193,
88.0017,88.0017,87.9515,87.9682,6477.536,87.9783,2023-09-07 14:32:00,107,
87.9682,87.9766,87.9097,87.9264,5518.344,87.9277,2023-09-07 14:33:00,86,
